2, 0.000000, 0.000000, 1, 0.000094
2, 0.010526, 0.000000, 1, 0.000060
2, 0.021053, 0.000000, 1, 0.000054
2, 0.031579, 0.000000, 1, 0.000054
2, 0.042105, 0.000000, 1, 0.000053
2, 0.052632, 0.000000, 1, 0.000055
2, 0.063158, 0.000000, 1, 0.000052
2, 0.073684, 0.000000, 1, 0.000052
2, 0.084211, 1.000000, 1, 0.000273
2, 0.094737, 0.000000, 1, 0.000076
2, 0.105263, 0.000000, 1, 0.000058
2, 0.115789, 1.000000, 1, 0.000467
2, 0.126316, 0.000000, 1, 0.000056
2, 0.136842, 0.000000, 1, 0.000052
2, 0.147368, 0.000000, 1, 0.000052
2, 0.157895, 1.000000, 1, 0.000170
2, 0.168421, 0.000000, 1, 0.000053
2, 0.178947, 1.000000, 1, 0.000052
2, 0.189474, 0.000000, 1, 0.000051
2, 0.200000, 0.000000, 1, 0.000052
3, 0.000000, 0.000000, 1, 0.000185
3, 0.010526, 1.000000, 1, 0.000423
3, 0.021053, 0.000000, 1, 0.000134
3, 0.031579, 0.000000, 1, 0.000368
3, 0.042105, 1.000000, 1, 0.000357
3, 0.052632, 0.000000, 1, 0.000699
3, 0.063158, 0.000000, 1, 0.000346
3, 0.073684, 0.000000, 1, 0.000125
3, 0.084211, 0.000000, 1, 0.000125
3, 0.094737, 0.000000, 1, 0.000349
3, 0.105263, 1.000000, 1, 0.000716
3, 0.115789, 1.000000, 1, 0.001325
3, 0.126316, 1.000000, 1, 0.000806
3, 0.136842, 1.000000, 1, 0.001433
3, 0.147368, 0.000000, 1, 0.000375
3, 0.157895, 0.000000, 1, 0.000688
3, 0.168421, 0.000000, 1, 0.000718
3, 0.178947, 0.000000, 1, 0.000669
3, 0.189474, 0.000000, 1, 0.001330
3, 0.200000, 1.000000, 1, 0.000842
4, 0.000000, 0.000000, 1, 0.000113
4, 0.010526, 0.000000, 1, 0.000079
4, 0.021053, 0.000000, 1, 0.000217
4, 0.031579, 0.000000, 1, 0.000188
4, 0.042105, 0.000000, 1, 0.000071
4, 0.052632, 0.000000, 1, 0.000361
4, 0.063158, 0.000000, 1, 0.000186
4, 0.073684, 0.000000, 1, 0.000616
4, 0.084211, 0.000000, 1, 0.000075
4, 0.094737, 0.000000, 1, 0.000345
4, 0.105263, 0.000000, 1, 0.000791
4, 0.115789, 0.000000, 1, 0.000459
4, 0.126316, 0.000000, 1, 0.000817
4, 0.136842, 0.000000, 1, 0.000666
4, 0.147368, 1.000000, 1, 0.000360
4, 0.157895, 1.000000, 1, 0.001238
4, 0.168421, 1.000000, 1, 0.001361
4, 0.178947, 1.000000, 1, 0.001192
4, 0.189474, 1.000000, 1, 0.001220
4, 0.200000, 1.000000, 1, 0.000590
5, 0.000000, 0.000000, 1, 0.000112
5, 0.010526, 0.000000, 1, 0.000087
5, 0.021053, 0.000000, 1, 0.000083
5, 0.031579, 0.000000, 1, 0.000209
5, 0.042105, 0.000000, 1, 0.000082
5, 0.052632, 0.000000, 1, 0.000378
5, 0.063158, 0.000000, 1, 0.000193
5, 0.073684, 0.000000, 1, 0.001395
5, 0.084211, 0.000000, 1, 0.002759
5, 0.094737, 0.000000, 1, 0.001482
5, 0.105263, 0.000000, 1, 0.001754
5, 0.115789, 0.000000, 1, 0.000459
5, 0.126316, 1.000000, 1, 0.001368
5, 0.136842, 0.000000, 1, 0.000631
5, 0.147368, 1.000000, 1, 0.003163
5, 0.157895, 1.000000, 1, 0.001764
5, 0.168421, 1.000000, 1, 0.003252
5, 0.178947, 1.000000, 1, 0.001892
5, 0.189474, 1.000000, 1, 0.001676
5, 0.200000, 1.000000, 1, 0.002834
6, 0.000000, 0.000000, 1, 0.000124
6, 0.010526, 0.000000, 1, 0.000110
6, 0.021053, 0.000000, 1, 0.000401
6, 0.031579, 0.000000, 1, 0.000404
6, 0.042105, 0.000000, 1, 0.000838
6, 0.052632, 0.000000, 1, 0.000387
6, 0.063158, 1.000000, 1, 0.003577
6, 0.073684, 0.000000, 1, 0.002383
6, 0.084211, 0.000000, 1, 0.000230
6, 0.094737, 0.000000, 1, 0.002228
6, 0.105263, 0.000000, 1, 0.001665
6, 0.115789, 0.000000, 1, 0.001436
6, 0.126316, 1.000000, 1, 0.002189
6, 0.136842, 1.000000, 1, 0.008933
6, 0.147368, 1.000000, 1, 0.002654
6, 0.157895, 0.000000, 1, 0.004132
6, 0.168421, 1.000000, 1, 0.003238
6, 0.178947, 1.000000, 1, 0.004147
6, 0.189474, 1.000000, 1, 0.004282
6, 0.200000, 1.000000, 1, 0.005506
7, 0.000000, 0.000000, 1, 0.000286
7, 0.010526, 0.000000, 1, 0.000513
7, 0.021053, 0.000000, 1, 0.003273
7, 0.031579, 0.000000, 1, 0.000483
7, 0.042105, 0.000000, 1, 0.002200
7, 0.052632, 0.000000, 1, 0.002676
7, 0.063158, 0.000000, 1, 0.003648
7, 0.073684, 0.000000, 1, 0.001476
7, 0.084211, 0.000000, 1, 0.001062
7, 0.094737, 0.000000, 1, 0.004073
7, 0.105263, 0.000000, 1, 0.005130
7, 0.115789, 0.000000, 1, 0.002472
7, 0.126316, 0.000000, 1, 0.010202
7, 0.136842, 1.000000, 1, 0.003967
7, 0.147368, 1.000000, 1, 0.005710
7, 0.157895, 1.000000, 1, 0.008144
7, 0.168421, 1.000000, 1, 0.005181
7, 0.178947, 1.000000, 1, 0.009690
7, 0.189474, 1.000000, 1, 0.014922
7, 0.200000, 1.000000, 1, 0.006799
8, 0.000000, 0.000000, 1, 0.000163
8, 0.010526, 0.000000, 1, 0.000440
8, 0.021053, 0.000000, 1, 0.000425
8, 0.031579, 0.000000, 1, 0.001084
8, 0.042105, 0.000000, 1, 0.000140
8, 0.052632, 0.000000, 1, 0.002402
8, 0.063158, 0.000000, 1, 0.001034
8, 0.073684, 0.000000, 1, 0.005115
8, 0.084211, 0.000000, 1, 0.006970
8, 0.094737, 0.000000, 1, 0.007897
8, 0.105263, 0.000000, 1, 0.007599
8, 0.115789, 0.000000, 1, 0.017844
8, 0.126316, 0.000000, 1, 0.005691
8, 0.136842, 1.000000, 1, 0.010025
