7, 0.060000, 0.000000, 500, 0.000028
7, 0.060000, 0.000000, 500, 0.000028
7, 0.085000, 0.000000, 500, 0.000021
7, 0.110000, 0.000000, 500, 0.000017
7, 0.135000, 0.000000, 500, 0.000017
7, 0.160000, 0.000000, 500, 0.000016
7, 0.000000, 501.000000, 500, 0.065533
7, 0.050000, 0.000000, 500, 0.000021
7, 0.100000, 3.000000, 500, 0.017728
7, 0.150000, 6.000000, 500, 0.048078
7, 0.200000, 0.000000, 500, 0.000018
7, 0.000000, 501.000000, 500, 0.066426
7, 0.050000, 0.000000, 500, 0.000025
7, 0.100000, 32.000000, 500, 0.144371
7, 0.150000, 3.000000, 500, 0.022919
7, 0.200000, 0.000000, 500, 0.000023
10, 0.000000, 1.000000, 500, 0.003342
10, 0.050000, 0.000000, 500, 0.000049
10, 0.100000, 28.000000, 500, 0.651784
10, 0.150000, 3.000000, 500, 0.164503
10, 0.200000, 2.000000, 500, 0.137066
13, 0.000000, 501.000000, 500, 0.140199
13, 0.050000, 501.000000, 500, 8.680671
13, 0.100000, 12.000000, 500, 1.345886
13, 0.150000, 4.000000, 500, 0.800398
13, 0.200000, 12.000000, 500, 2.337193
2, 0.000000, 101.000000, 100, 0.004508
2, 0.010526, 1.000000, 100, 0.000183
2, 0.021053, 1.000000, 100, 0.000181
2, 0.031579, 9.000000, 100, 0.000858
2, 0.042105, 1.000000, 100, 0.000176
2, 0.052632, 1.000000, 100, 0.000174
2, 0.063158, 1.000000, 100, 0.000192
2, 0.073684, 1.000000, 100, 0.000172
2, 0.084211, 1.000000, 100, 0.000429
2, 0.094737, 1.000000, 100, 0.000176
2, 0.105263, 1.000000, 100, 0.000188
2, 0.115789, 1.000000, 100, 0.000173
2, 0.126316, 1.000000, 100, 0.000169
2, 0.136842, 1.000000, 100, 0.000229
2, 0.147368, 13.000000, 100, 0.001944
2, 0.157895, 6.000000, 100, 0.001012
2, 0.168421, 8.000000, 100, 0.001557
2, 0.178947, 1.000000, 100, 0.000212
2, 0.189474, 3.000000, 100, 0.000487
2, 0.200000, 1.000000, 100, 0.000186
3, 0.000000, 101.000000, 100, 0.005526
3, 0.010526, 101.000000, 100, 0.007630
3, 0.021053, 101.000000, 100, 0.010175
3, 0.031579, 1.000000, 100, 0.000334
3, 0.042105, 28.000000, 100, 0.003932
3, 0.052632, 1.000000, 100, 0.000665
3, 0.063158, 1.000000, 100, 0.000459
3, 0.073684, 1.000000, 100, 0.000613
3, 0.084211, 0.000000, 100, 0.000020
3, 0.094737, 0.000000, 100, 0.000020
3, 0.105263, 19.000000, 100, 0.004582
3, 0.115789, 12.000000, 100, 0.004050
3, 0.126316, 7.000000, 100, 0.001769
3, 0.136842, 8.000000, 100, 0.003087
3, 0.147368, 1.000000, 100, 0.000333
3, 0.157895, 2.000000, 100, 0.000880
3, 0.168421, 4.000000, 100, 0.001541
3, 0.178947, 0.000000, 100, 0.000020
3, 0.189474, 0.000000, 100, 0.000027
3, 0.200000, 0.000000, 100, 0.000020
4, 0.000000, 0.000000, 100, 0.000072
4, 0.010526, 1.000000, 100, 0.005062
4, 0.021053, 1.000000, 100, 0.001550
4, 0.031579, 20.000000, 100, 0.010637
4, 0.042105, 1.000000, 100, 0.002829
4, 0.052632, 61.000000, 100, 0.018972
4, 0.063158, 3.000000, 100, 0.001779
4, 0.073684, 9.000000, 100, 0.006258
4, 0.084211, 3.000000, 100, 0.003750
4, 0.094737, 0.000000, 100, 0.000022
4, 0.105263, 2.000000, 100, 0.002512
4, 0.115789, 7.000000, 100, 0.005584
4, 0.126316, 3.000000, 100, 0.004229
4, 0.136842, 0.000000, 100, 0.000021
4, 0.147368, 4.000000, 100, 0.003812
4, 0.157895, 5.000000, 100, 0.004741
4, 0.168421, 2.000000, 100, 0.001927
4, 0.178947, 1.000000, 100, 0.001383
4, 0.189474, 9.000000, 100, 0.010974
4, 0.200000, 2.000000, 100, 0.001904
2, 0.000000, 101.000000, 100, 0.004444
2, 0.052632, 1.000000, 100, 0.000340
2, 0.105263, 2.000000, 100, 0.000216
2, 0.157895, 1.000000, 100, 0.000170
2, 0.210526, 1.000000, 100, 0.000324
2, 0.263158, 3.000000, 100, 0.000469
2, 0.315789, 1.000000, 100, 0.000324
2, 0.368421, 10.000000, 100, 0.001852
2, 0.421053, 1.000000, 100, 0.000167
2, 0.473684, 3.000000, 100, 0.000459
2, 0.526316, 3.000000, 100, 0.000715
2, 0.578947, 4.000000, 100, 0.001131
2, 0.631579, 2.000000, 100, 0.000211
2, 0.684211, 4.000000, 100, 0.000664
2, 0.736842, 4.000000, 100, 0.000752
2, 0.789474, 1.000000, 100, 0.000427
2, 0.842105, 1.000000, 100, 0.000173
2, 0.894737, 1.000000, 100, 0.000171
2, 0.947368, 1.000000, 100, 0.000171
2, 1.000000, 1.000000, 100, 0.000170
3, 0.000000, 101.000000, 100, 0.008617
3, 0.052632, 73.000000, 100, 0.025385
3, 0.105263, 0.000000, 100, 0.000021
3, 0.157895, 0.000000, 100, 0.000020
3, 0.210526, 1.000000, 100, 0.000902
3, 0.263158, 8.000000, 100, 0.003089
3, 0.315789, 1.000000, 100, 0.000665
3, 0.368421, 0.000000, 100, 0.000021
3, 0.421053, 0.000000, 100, 0.000019
3, 0.473684, 0.000000, 100, 0.000019
3, 0.526316, 0.000000, 100, 0.000019
3, 0.578947, 0.000000, 100, 0.000019
