2, 0.000000, 0.000000, 1000, 0.043266
2, 0.010526, 0.050000, 1000, 0.050325
2, 0.021053, 0.096000, 1000, 0.060938
2, 0.031579, 0.113000, 1000, 0.067708
2, 0.042105, 0.176000, 1000, 0.083829
2, 0.052632, 0.188000, 1000, 0.092353
2, 0.063158, 0.209000, 1000, 0.089599
2, 0.073684, 0.238000, 1000, 0.093964
2, 0.084211, 0.299000, 1000, 0.103248
2, 0.094737, 0.318000, 1000, 0.110767
2, 0.105263, 0.303000, 1000, 0.118070
2, 0.115789, 0.382000, 1000, 0.130678
2, 0.126316, 0.404000, 1000, 0.131110
2, 0.136842, 0.419000, 1000, 0.135026
2, 0.147368, 0.439000, 1000, 0.153683
2, 0.157895, 0.449000, 1000, 0.144196
2, 0.168421, 0.492000, 1000, 0.150385
2, 0.178947, 0.499000, 1000, 0.159906
2, 0.189474, 0.486000, 1000, 0.159514
2, 0.200000, 0.540000, 1000, 0.163138
2, 0.000000, 0.000000, 1000, 0.041113
2, 0.010526, 0.044000, 1000, 0.050977
2, 0.021053, 0.084000, 1000, 0.061045
2, 0.031579, 0.115000, 1000, 0.065306
2, 0.042105, 0.166000, 1000, 0.085115
2, 0.052632, 0.194000, 1000, 0.089970
2, 0.063158, 0.221000, 1000, 0.087639
2, 0.073684, 0.266000, 1000, 0.098890
2, 0.084211, 0.282000, 1000, 0.111333
2, 0.094737, 0.289000, 1000, 0.117480
2, 0.105263, 0.326000, 1000, 0.120045
2, 0.115789, 0.350000, 1000, 0.127985
2, 0.126316, 0.405000, 1000, 0.127372
2, 0.136842, 0.397000, 1000, 0.135956
2, 0.147368, 0.451000, 1000, 0.145463
2, 0.157895, 0.461000, 1000, 0.144409
2, 0.168421, 0.480000, 1000, 0.146726
2, 0.178947, 0.509000, 1000, 0.161926
2, 0.189474, 0.514000, 1000, 0.161886
2, 0.200000, 0.516000, 1000, 0.165732
2, 0.000000, 0.000000, 10000, 0.405011
2, 0.010526, 0.042900, 10000, 0.502446
2, 0.021053, 0.082100, 10000, 0.584564
2, 0.031579, 0.120200, 10000, 0.671338
2, 0.042105, 0.157800, 10000, 0.755387
2, 0.052632, 0.184600, 10000, 0.856223
2, 0.063158, 0.226800, 10000, 0.923847
2, 0.073684, 0.255500, 10000, 1.001724
2, 0.084211, 0.281000, 10000, 1.086247
2, 0.094737, 0.309100, 10000, 1.141844
2, 0.105263, 0.342700, 10000, 1.217909
